StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Prolific ID,STATUS,Public Sector,Public Sector_DO,Budgeting,Budgeting_DO,Safety Buffer,Safety Buffer_DO,Scenario1_Answer_1,Scenario1_Explainer,Scenario1_ComprCheck,AI_Updates_1,AI_Resubmission13_1,AI_Resubmission14,NoAI_Updates_1,NoAI_Resubmission13_1,NoAI_Resubmission14,Manip_Check,WorkExp_1,Your Background,Feedback,PROLIFIC_PID,FL_23_DO,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Scenario1_FinalAnswer
08/03/2024 15:58,08/03/2024 16:20,IP Address,154.47.98.82,100,1317,TRUE,08/03/2024 16:20,R_2MLJoGDDqHDf9ir,,,,,51.482,0.4074,anonymous,EN,"Yes, I consent to participate",5c67e30581ea8900018ae0d0,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,183083,"Money spent in Y9 was unusually low compared to all previous years and is an outlier. Some projects in Y9 were pushed back and will be spent in Y10. Therefore assuming Y9 projects will be realised in Y10 and keeping the budgeted expenses the same, plus an increase for inflation.",132033,I will stick to my budgeted expenses,,,,,,Yes,30,"Software applications engineer, with expertise in software for electronics design.",,5c67e30581ea8900018ae0d0,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183083
08/03/2024 16:00,08/03/2024 16:20,IP Address,82.26.120.36,100,1223,TRUE,08/03/2024 16:20,R_1Kv7bVciEhEcreF,,,,,51.4743,-0.0928,anonymous,EN,"Yes, I consent to participate",60941b098b68afe9c6e96e94,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,197024,"I have decided to budget to 197000, (it was not possible to get to this exact number with the slider for me) as I have noticed that the budgeted expenses reached or surpassed the 200k only three years out of 9 and the actual expenses never reached 195k. I feel confident that even this year, considering any possible event and emergency use of the budget it will not reach 195k. Furthermore, in the past two years, the actual expenses decreased by a considerable amount (50-60k) so I feel confident that with a budget of 200k, we would be covered faced with any eventuality and in case everything goes smoothly we would be faced with much lower expenses. In any case, setting a budget of 200k can make us confident and feel ready for any event.",132033,,,,I will stick to my budgeted expenses,,,No,12,I am a graphic designer,,60941b098b68afe9c6e96e94,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197024
08/03/2024 16:05,08/03/2024 16:26,IP Address,1.132.105.24,100,1256,TRUE,08/03/2024 16:26,R_4Pe672F4DDbzX7B,,,,,-27.5377,153.0233,anonymous,EN,"Yes, I consent to participate",5e3842b92fdfd2000fc286a4,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,190322,The forecast budget for year 10 was based on the actual expenses for year 9 with around a 40 000 dollar buffer factored in to cover unforeseen expenses. The 40 000 dollar buffer was made with reference to the safety buffer of the previous two years which was around 40 000 dollars.  ,132033,,,,I will stick to my budgeted expenses,,,No,8,I've worked primarily in the hospitality industry as a food and beverage attendant.,,5e3842b92fdfd2000fc286a4,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190322
08/03/2024 16:06,08/03/2024 16:27,IP Address,76.69.130.218,100,1233,TRUE,08/03/2024 16:27,R_5gRbddbQXoNIna3,,,,,43.7693,-79.2444,anonymous,EN,"Yes, I consent to participate",6522ba6e7e9ddac0640b8712,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,150372,"From Y8 to Y9, there has been a largest safety buffer recorded. Having that money doing nothing will not improve the city. It could be used to fund new projects and update/repairing old infrastructure before it becomes a problem later on. The safe buffer should not be more than 20% of the budgeted expenses. ",132033,I will stick to my budgeted expenses,,,,,,Yes,9,"A collections of Blue collar jobs, from warehouse to manufacturing.",,6522ba6e7e9ddac0640b8712,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150372
08/03/2024 16:05,08/03/2024 16:28,IP Address,82.34.76.49,100,1360,TRUE,08/03/2024 16:28,R_32Xhr3jGGYwgwTL,,,,,55.8162,-4.0159,anonymous,EN,"Yes, I consent to participate",636a740f2956031d8abf5bf1,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,162976,"Going through the past 9 years I would expect the expenses to be similar to the previous years, however the safety budget is rather high so I have opted to reduce this and go £10k lower, so that there is less risk to additional funding for other projects.",132033,,,,I will stick to my budgeted expenses,,,No,30,I am a cost consultant for construction projects.,,636a740f2956031d8abf5bf1,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162976
08/03/2024 16:06,08/03/2024 16:32,IP Address,99.247.106.243,100,1559,TRUE,08/03/2024 16:32,R_21NLx4ypCenLai4,,,,,43.8072,-79.5946,anonymous,EN,"Yes, I consent to participate",65ae8444c7df9852ffacda7d,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,184960,"Based on the limited information, in the last few years, the budget has been decreasing, which led me to think that some of the projects might need higher expenses in Y10. Also, historically, the budget fluctuated between 1 to 14%, so I have selected the average % to increase budget.",132033,,,,I will stick to my budgeted expenses,,,No,4,"I am a Business Analyst on the project, where I am working on implementing the new application for the Retail company.",,65ae8444c7df9852ffacda7d,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184960
08/03/2024 16:00,08/03/2024 16:33,IP Address,139.133.155.128,100,1962,TRUE,08/03/2024 16:33,R_8QJLpnsifoRMOnf,,,,,57.1453,-2.0945,anonymous,EN,"Yes, I consent to participate",60b8a2ea5eb4ad8ae98302f9,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,211233,In these uncertain times we are facing we find costs rising for things such as services and raw materials.  While we do not wish to impart these costs to our constituents we need to be realistic if we are to maintain current resources and services and implement new services that will benefit all.  I believe that the budget we have set will allow us to do that and also give us breathing space should anything unsuspected be presented and could cause any budgetary constraints.  We do not want to remove any service as we believe in helping our constituents and want them to maintain their beliefs in us.,132033,I want to update my budgeted expenses,175576,Given the over estimation as proposed by AI I think lowering the budget will still allow us to do what we need to and have a healthy buffer and not impact spending on other things,,,,Yes,23,IT Support,,60b8a2ea5eb4ad8ae98302f9,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175576
08/03/2024 16:30,08/03/2024 16:37,IP Address,78.17.98.194,100,414,TRUE,08/03/2024 16:37,R_1itIOE8U3w6amlL,,,,,53.2689,-9.0533,anonymous,EN,"Yes, I consent to participate",604ce78146f1e005b68e1bd7,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,142064,Based on the previous years expenses I looked at the last two years and decided that the expenses would be half way between the previous two years,132033,,,,I will stick to my budgeted expenses,,,No,20,I assist teachers in classroom settings with children with special needs,,604ce78146f1e005b68e1bd7,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142064
08/03/2024 16:13,08/03/2024 16:39,IP Address,92.8.111.158,100,1560,TRUE,08/03/2024 16:39,R_8aD11C5NevdebYV,,,,,52.6494,-1.1203,anonymous,EN,"Yes, I consent to participate",5b86e638911057000112a4c0,AWAITING REVIEW,Plan their financial capital need,Forecast citizen wellbeing|Reduce internal communications|Plan their financial capital need,Budgeting helps to improve resource planning,Budgeting helps to market an organization to its customers|Budgeting helps to improve resource planning|Budgeting completely ignores the performance of the past,Budgeting expenses higher than expected,Refraining from any budgeting activities|Budgeting expenses lower than expected|Budgeting expenses higher than expected,163780,"The budgeted expenses in years 5 to 7 were quite high. Despite this, there was still a sufficient safety buffer in case of emergencies or other exceptional costs. I noticed a downward trend in actual expenses, regardless of the budgeted expenses, and saw that the safety buffer has been marginally high, particularly in the previous two years. I reason that budgeting slightly lower expenses this year would still yield a sufficient buffer, while also allowing any surplus funds to be allocated to other projects. I'm just trying to approach it logically, in a way that makes sense!",132033,,,,I will stick to my budgeted expenses,,,No,18,"I work as a Credit Controller for a large UK manufacturer. I've worked for the same company in different departments for over 17 years, mainly in an administrative capacity, but with some supervisory experience.",,5b86e638911057000112a4c0,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163780
08/03/2024 16:45,08/03/2024 16:50,IP Address,82.6.181.108,100,297,TRUE,08/03/2024 16:50,R_2o5ZGwtokDANBVi,,,,,52.9062,-1.0508,anonymous,EN,"Yes, I consent to participate",65981612de5b88bdf200ebf4,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,161903,"The last two years have had lower actual expenses. The proposed budget gives a safety buffer, but assumes that Y10 will follow the pattern of the previous years and be below the 150,000 mark",132033,I will stick to my budgeted expenses,,,,,,Yes,9,"I worked in coding, and now consult for a software company.",,65981612de5b88bdf200ebf4,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161903
08/03/2024 16:45,08/03/2024 16:51,IP Address,86.136.206.240,100,338,TRUE,08/03/2024 16:51,R_29tRg9ae6NpfupR,,,,,51.9037,-2.0848,anonymous,EN,"Yes, I consent to participate",644016d98e4c23d7fa37632e,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,185228,"Even though there is a track record for coming in safely under budget, there is a significant increase on costs which everyone in the country can appreciate. That extra buffer should absorb the cost rises.",132033,,,,I will stick to my budgeted expenses,,,No,30,"Lecturer in criminology, with previous experience in local government",,644016d98e4c23d7fa37632e,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185228
08/03/2024 17:00,08/03/2024 17:09,IP Address,87.224.39.114,100,538,TRUE,08/03/2024 17:09,R_2B4mQs3MBWmhBKD,,,,,51.3226,-0.197,anonymous,EN,"Yes, I consent to participate",656c97dad85d1ebbb4fa93f3,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,156542,"years Y6 & y7 saw a drastic increase followed by lows at Y8,Y9, for this reason it appears it could increase higher than these years, but lower than y8,y9",132033,I will stick to my budgeted expenses,,,,,,Yes,8,Architect,"None, good luck",656c97dad85d1ebbb4fa93f3,FL_74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156542
08/03/2024 17:07,08/03/2024 17:18,IP Address,185.24.122.181,100,628,TRUE,08/03/2024 17:18,R_4YyxcrHBull7cP8,,,,,51.4643,-0.0119,anonymous,EN,"Yes, I consent to participate",5c3a4daa6c4e3d0001b89af8,AWAITING REVIEW,Plan their financial capital need,Plan their financial capital need|Reduce internal communications|Forecast citizen wellbeing,Budgeting helps to improve resource planning,Budgeting completely ignores the performance of the past|Budgeting helps to improve resource planning|Budgeting helps to market an organization to its customers,Budgeting expenses higher than expected,Budgeting expenses higher than expected|Budgeting expenses lower than expected|Refraining from any budgeting activities,193807,I based my estimate on computing an average of the budgeted expenses over the previous 9 years. I have taken into consideration the importance of a safety buffer to pay for unplanned expenses. I made this decision by considering the importance of presenting next year at the meeting/conference and illustrating what measures have been taken to improve the economic situation of Carlton City. ,132033,,,,I will stick to my budgeted expenses,,,No,7,Lecturer (Psychology background),,5c3a4daa6c4e3d0001b89af8,FL_76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193807
