Year,Canton,Einwohner in 1000,pro km²,Veränderung in %,Ausländer in %,Altersverteilung in % 0–19,Altersverteilung in % 20–64,Altersverteilung in % 65 und mehr,Städtische Bevölkerung in %,Deutsch,Französisch,Italienisch,Rätoromanisch,Englisch,Römisch-katholisch ,Evangelisch-reformiert,Ohne Religionszugehörigkeit,Siedlungsflächen in %,Landwirtschaftsflächen in %,Wald und Gehölze in %,Unproduktive Flächen in %,Nettoerwerbsquote (15-64-Jährige),Arbeitslosenquote (gemäss SECO),Bruttoinlandprodukt pro Einwohner in Fr.,Veränderung des kantonalen BIP in %,"Beschäftigte, Total in 1000",im 1. Sektor,im 2. Sektor,im 3. Sektor,"Arbeitsstätten, Total",im 1. Sektor.1,im 2. Sektor.1,im 3. Sektor.1,Neu gebaute Wohnungen pro 1000 Einwohner,Leerwohnungsziffer,Personenwagen pro 1000 Einwohner,Hauptverkehrsmittel der erwerbstätigen Pendler in % Öffentlicher Verkehr ,Hauptverkehrsmittel der erwerbstätigen Pendler in % Motorisierter Individualverkehr,Sozialhilfequote,Ärtze im ambulanten Sektor pro 100 000 Einwohner,Spitäler Betten pro 1000 Einwohner,Spitäler Hospitalisierungsrate der Akutpflege (pro 1000 Einwohner) ,Ohne nachobligatorische Ausbildung (ab 25 Jahren),Sekundarstufe II (ab 25 Jahren),Tertiärstufe (ab 25 Jahren),FDP,CVP,SP,SVP,BDP,EVP/CSP,GLP,PdA/Sol.,GPS,Kleine Rechtsparteien,Anzahl Privathaushalte in 1000,Durchschnittliche Haushaltsgrösse in Personen,Wohneigentumsquote,Bevölkerungsbewegung (in ‰) Rohe Heiratsziffer,Bevölkerungsbewegung (in ‰) Rohe Scheidungsziffer,Bevölkerungsbewegung (in ‰) Rohe Geburtenziffer,Bevölkerungsbewegung (in ‰) Rohe Sterbeziffer,Veränderung in %.1,Veränderung in %.2,Anteil Biofläche an der gesamten landwirtschaftlichen Nutzfläche in %,Landwirtschaftliche Nutzfläche pro Betrieb in ha,Durchschnittliche Wohnfläche pro Bewohner in m²,Ankünfte in Hotels und Kurbetrieben in 1000,Logiernächte in Hotels und Kurbetrieben in 1000,Spitäler Durchschnittliche Spitalaufenthaltsdauer bei der Akutpflege in Tagen,Hochschulabschlussquote,gemäss Strafgesetzbuch (StGB) ,gemäss Betäubungsmittelgesetz (BetmG) ,gemäss Ausländergesetz (AuG)
2014,GL,39.369,57.8369007918,1.9710940738,21.7785567325,19.8811247428,62.0462800681,18.0725951891,0.0,87.2936695084346,0.7654643267428501,6.297236834149586,0.0,1.2295051393675556,34.826773081806635,35.479775077090515,15.031138521071409,2.910709075,30.0320980449,30.8257951561,36.231397724,84.03922308127476,2.4763619991,58570.874092819,2.6152358228,21.3805961527,1.102,8.282795419,11.9958007337,3322.0,414.0,615.0,2293.0,3.2004876934,1.5958191405,556.442359181,13.721500254358784,55.95430791287056,1.97363,144.8170731707,3.7566585489,139.0069478024,29.364149536691876,50.65147158021799,17.289736216139453,0.0,0.0,24.5584114996,0.0,61.7127542941,0.0,0.0,0.0,0.0,0.0,17.0,2.26,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ZG,116.575,562.8923225495,3.0679457142,25.2669954965,20.5258417328,63.7289298735,15.7452283937,96.2813639288,84.68876280242665,2.6550501762109984,4.420260647588338,0.2011676019801775,8.424022571543732,54.37633708492233,14.217798861087855,19.609545365289016,13.8488605898,43.4190683646,27.341655496,15.3904155496,80.91236796161624,2.1045081223,125138.2269132,-0.3054882541,103.6410009597,1.9101734724,22.1169505029,79.61387698440001,17023.0,610.0,1647.0,14766.0,8.3722925155,0.350343856,617.3634278565,26.811206000063027,46.221598966375694,1.66719,193.8932214587,4.2935261267,142.1535831905,15.074740009001966,43.99237201809869,39.71762253334281,19.2297176096,24.2913589597,5.2717442433,28.3119705469,0.0,0.0,6.7902265665,0.0,15.3631231774,0.0,50.0,2.25,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,FR,291.395,182.8291954499,4.6327914885,20.0037749447,23.466085554,62.1180871326,14.4158273134,55.7943684689,28.7690880305068,68.54454299382033,2.5246420728281778,0.0,2.5352820006469075,63.13775727345466,12.944536184266529,14.311554110416916,8.3760264298,56.2776806876,26.9582964257,8.3879964569,80.23754132484389,2.7449205654,50235.255207245,1.9444221751,139.2515315057,8.943972222300001,35.7343213702,94.5732379132,20430.0,3150.0,3346.0,13934.0,6.8601039826,0.6564518887,576.8544409628,16.213411934202615,62.096449082365694,2.44179,132.8413284133,3.2586469385,122.4449409179,28.872187282326696,42.22735945244753,27.300901482954604,12.8109707112,20.2669465854,26.6884420056,21.4500687115,1.8847405524,6.155133338,3.5419795313,0.0,4.9535555721,0.7063824801,116.0,2.4,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,SO,259.283,328.002884287,1.5664906535,19.9935977291,19.7753034329,61.9948087611,18.229887806,77.5318860087,89.87749986277058,2.6151354911898705,4.425191663769601,0.1020187775602437,2.524106636415201,34.9806963936106,24.56086582621265,26.581340457065487,13.858142212,42.3005401576,42.7470873234,1.094230307,80.05842841369157,2.7053081218,60178.070372787,2.2507099675,135.9272181774,4.674483706899999,39.5925457721,91.6601886984,18235.0,1654.0,3230.0,13351.0,5.7659005797,1.8694754754,568.0065372193,18.59040286797332,57.67388557491699,3.30947,160.481444333,2.9769767091,120.3394328195,21.60882440666411,52.990114619285016,23.80054540031531,18.409755019,17.862173433,18.2994944497,24.3289759794,4.3633284622,1.4620766781,4.9733271938,0.0,7.4941800751,0.4857089055,114.0,2.23,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,BS,187.425,5065.5405405405,1.3381995134,33.575030012,16.5527544351,62.8261971455,20.6210484194,100.0,80.15539781463978,5.6466645327709895,5.4816014259444055,0.1509565689467969,8.59646149887343,19.868451607639347,17.845644028543994,43.82519628702152,70.8929053143,12.1122201241,12.4629080119,4.5319665498,76.18124290118449,3.7257987906,156794.791399,3.4645380025,184.2109273352,0.104,35.7030748041,148.4038525311,16720.0,21.0,1552.0,15147.0,1.4405762305,0.3325441934,361.6332447451,46.54982596221212,17.339279161060016,5.99501,414.5658263305322,11.6656269814,378.8589167202,21.005476064299597,39.36336336336336,37.57639992934111,12.3081213409,6.5276682668,29.1218700246,16.5232160678,2.2308795413,2.4982122171,5.8257270905,0.0,13.4382731693,0.5119256511,95.0,1.9,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,BL,276.537,534.3090656156,0.7773210303,20.1108712397,19.5138444403,60.1011799506,20.3849756091,91.787717376,88.50262344754388,3.347998390838048,5.658600885039074,0.1336557934109953,4.237745119018069,28.23522866362524,33.32848302248547,25.66527719526496,17.4370072654,40.5163085485,41.3317359716,0.7149482146,79.5342700632404,2.6972391628,70270.5286017,1.6935012702,142.9563894093,3.5025657601,39.3982247755,100.0555988737,18775.0,1049.0,3073.0,14653.0,2.8856897992,0.3680568543,514.0107495642,34.42704075046259,42.81523875095027,2.49782,223.4782325692403,4.5413428043,135.9384087973,18.667275440870352,51.33684851341267,28.599622952751268,11.4510630555,8.2443330133,24.443908658,26.9459408124,6.3522430142,3.286214794,5.0012180852,0.0,13.599532039,0.6755465284,124.0,2.2,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,SH,77.955,261.4623511655,2.0941379852,24.0600346354,19.1713167853,60.9800525944,19.8486306202,75.7680713232,88.7642496091319,1.7683935700299034,4.292718468707783,0.0,3.5762534343265684,22.295420391930666,39.45111492281304,22.448731765813083,11.3969849246,43.8860971524,43.3534338358,1.3634840871,81.74273052402425,2.7534895234,77429.98210631,3.9938707847,43.8591412105,1.9121685678,13.686814364,28.2601582787,6502.0,645.0,983.0,4874.0,4.0792765057,1.1483375959,548.8015141498,28.307958311320306,47.31040776139474,2.32438,196.2645594951,3.7807551424,141.1144209318,19.833136366041664,51.25853279946378,27.922318452013474,12.2932854157,5.2279742355,34.5626824799,39.8618612901,0.0,0.0,0.0,0.0,0.0,3.7831763477,35.0,2.17,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,AR,53.438,220.0362348678,0.7940849162,14.6637224447,21.0000374266,60.8873835099,18.1125790636,53.1681574909,92.19590958019376,0.9921088984571224,2.697793326157158,0.0,2.0640463984571227,31.375583064226767,40.276282741298886,16.155364190886257,9.1833374496,54.7995389808,34.4899975303,1.5271260394,83.03654056479431,1.7038256188,49328.814276181,2.7169761835,25.4846804773,1.7953666667,7.5586971443,16.1306166663,5023.0,785.0,838.0,3400.0,4.079493993,1.677508954,546.6584135202,16.77480721540918,51.6560790841458,1.91698,160.9492261337,9.346742634,307.0322526253,23.34515992374497,51.89578479135776,23.705253124338064,51.5102790858,10.5662110945,0.0,30.5041920294,0.0,0.0,0.0,0.0,6.397151717,0.0,23.0,2.32,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,AI,15.717,91.1024808718,0.184854666,10.0528090603,23.2487115862,59.2733982312,17.4778901826,0.0,95.1240244185148,0.6060151456610772,0.9352935630940422,0.0,2.4477586739819177,78.33243180588826,8.368750482961131,7.201916389768951,4.7246376812,53.7101449275,31.9652173913,9.6,81.96626506024096,1.4204876911,50739.305738103,2.4839307437,8.431388972,1.0919166667,2.6734980299,4.6659742754,1862.0,528.0,302.0,1032.0,4.8991537825,1.2079615649,549.7046306295,8.225873127340824,61.29447565543071,1.14337,108.121859696,2.8678483555,98.0928162746,22.21285366310661,56.90462806820311,19.467865842233465,0.0,76.0960078374,20.3281900563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.44,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,SG,487.06,249.6783288479,1.7024182148,22.4964070135,21.3577382663,61.9909251427,16.651336591,66.8340656182,89.34760347667786,1.2241091878682344,3.588972381484761,0.347519379461481,2.4645431295047664,47.387050018056165,22.182866923575418,15.116721989443326,9.5791058777,46.6148263349,30.5685156385,13.2375521489,80.82568639637334,2.4298966899,65649.074944672,3.1300949237,284.0871140514,11.9693137219,87.5422460572,184.5755542723,37269.0,4535.0,6759.0,25975.0,6.4283661151,1.5121343859,537.2612572337,20.193242305021982,53.45907583121191,2.16391,177.4196529228,4.5446568142,174.6724440743,22.755384380898786,50.73775104639302,24.486476029685907,12.2636746516,20.3269643236,16.6806995232,31.530923014,3.7888729478,1.8261640299,5.9714956159,0.0,6.3876690113,1.2235368826,206.0,2.3,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,GR,193.92,27.2917651827,0.674381298,17.2906353135,18.803630363,62.4174917492,18.7788778878,50.0964315182,74.63063479700126,1.2644825236101644,12.043009444065817,15.192654074578911,2.491237464706455,43.84127640930776,34.73189076039334,13.997541622042643,1.9511199623,28.7612506421,27.6403735319,41.6472558637,81.72478110741152,1.7121939159,59914.221352959,1.2057889758,125.674165061,7.542667916,26.4443687048,91.6871284402,20413.0,2738.0,3012.0,14663.0,9.2357673267,0.9341799208,540.5609448363,18.026875189796534,44.772054357728514,1.1283,172.7792706136,6.678788598,201.4520743181,22.850488725784256,52.015244010021526,23.796887681287277,11.903467855,16.7007622154,15.5911433308,24.472409368,20.4329768809,0.0,8.235186311,0.0,2.1572941684,0.5067598706,87.0,2.19,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,AG,627.34,449.6803050721,2.5960560358,22.8348264099,20.6940415086,63.1689355055,16.1370229859,66.0039213186,88.4701109079504,2.01567621055923,5.178373616987201,0.2047707387571522,3.527052044942792,34.942200885051925,27.524886127259105,22.55509648438766,16.993282471,44.0621460475,36.3936201284,2.5509513531,81.38627463808074,2.8494090776,65174.189569158,1.9492950258,318.8978842133,10.9231649953,96.5797986967,211.3949205213,41508.0,3680.0,7106.0,30722.0,7.2974782415,1.6771927895,577.5516013314,22.182142101178297,55.46755568098968,1.97542,156.5484104438,4.6213912099,164.2788675362,19.62577455577356,51.36665447330208,27.486947557447376,11.4806967332,10.5927393344,18.0368900702,34.7529923639,6.1445981691,3.2210780969,5.666632015,0.0,7.301882956,1.5513792793,266.0,2.3,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,TG,256.213,296.9105257669,3.1270628391,22.7424057327,21.279950666,62.8141429201,15.9059064138,50.0720103976,90.61806285781049,1.2314522724617365,3.8756864119640144,0.1854996378081551,2.387194765743662,33.22490945203879,35.70276901507185,16.91459282626475,12.2861727573,51.9714997931,21.4155237317,14.3268037179,81.26784238867204,2.4744386374,56288.285023805,3.7300094824,129.1911896194,9.0570165789,40.8634709985,79.27070204200001,20149.0,2930.0,3622.0,13597.0,7.8528411907,1.4719204781,602.917772936,15.723508761895229,57.29514467315378,1.5948,147.550198295,5.5677347652,160.9686217251,20.789190085385066,52.61101439663986,25.029705159026225,11.2502761292,14.3746493493,12.083504813,38.6709149764,4.9578116421,2.9304467019,5.2141512375,0.0,7.0365897515,3.4816553992,107.0,2.32,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,TI,341.652,124.6236508151,2.3667202991,26.7324646131,18.7231451887,60.2352686359,21.0415861754,87.9154812499,10.774846914743287,5.088179878640104,87.65897315120112,0.1764756171898811,3.079715164445429,69.25410767227287,4.402759690781635,16.755215981823724,5.6466580858,12.9445396557,50.6915653912,30.7172368674,71.98261967137195,4.5159447872,66611.037873158,1.3861647373,206.532914035,3.3933197994000004,51.1107045001,152.0288897355,31477.0,1257.0,4802.0,25418.0,5.4938943721,0.8186466003,628.2872770765,14.75501409799436,60.85213065914774,2.24014,200.8473062746,5.4824351431,189.5976245036,26.256873217689968,45.343148839627545,25.89883568873974,24.8468089453,19.9629617338,16.6004481016,9.7079953192,0.0,0.0,0.0,1.2228359795,6.7404430138,17.5322503381,155.0,2.14,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,VD,734.356,260.1636039636,2.9546560192,32.1733600597,22.4056179836,61.5607416566,16.0336403597,74.4728714683,6.808630478914132,83.84073410366834,5.27829790943395,0.0528109740049653,7.386633184530046,31.39453210781561,26.641767400848565,26.901432769467775,9.3220840273,42.4078080976,32.1436465808,16.1264612942,78.00391462237535,5.0078414695,67159.33139052,2.5984524365,406.7882649513,13.7261705335,70.8019497681,322.2601446497,55007.0,4198.0,7880.0,42929.0,5.5844849092,0.6058883529,529.9127756411,25.70388151433372,50.71774105039805,5.08758,238.0384649449,4.8260942007,163.938916661,25.724582917019184,38.57794284211208,33.83834120813221,16.2795049167,4.6270595724,25.1451819744,22.9496566273,0.8311850694,1.0642774691,5.1012939451,3.9211012332,11.5674440308,1.7139351648,321.0,2.19,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,VS,321.732,61.7096692522,2.8936562152,21.6322902291,20.5559285368,61.654731267,17.7893401962,57.0412641577,26.547296413285235,67.39584696185261,3.8472609012578736,0.0944879950656972,2.5815374838794085,74.87094181634674,6.251985869951218,11.08236921294133,3.5339808055,18.9879450733,23.976441404,53.5016327171,78.19088205306508,4.049664236,53866.881436761,-0.6704309517,166.2323202108,10.0226471999,38.8394380088,117.3702350021,27552.0,3787.0,4201.0,19564.0,8.3205898077,1.2972597988,623.6538789106,12.734965622375013,58.483028964315714,1.51535,151.1142342768,4.3811755858,151.2695028133,31.0941680159558,44.408705860788274,22.854848494106044,18.813469329,39.8801754923,14.6339710693,19.6766047816,0.6313210611,0.7205785506,0.0,0.0,4.993188436,0.0,134.0,2.32,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,NE,174.554,243.4742582958,1.4347560798,24.0051789131,21.9210101172,59.886338898,18.1926509848,74.567755537,5.985760806655184,88.34784912870361,6.206809988354823,0.0899194321058246,3.271806815566883,24.408153019029758,23.719204780798705,39.3007314845161,8.3443329266,41.6531765995,38.4417104575,11.5607800164,78.65717353422632,5.2470559124,71125.600564705,8.1867270621,100.8141453384,2.466,35.1511710634,63.196974275,13217.0,973.0,2538.0,9706.0,3.0706829978,0.8167963432,539.9894908854,22.240562652504664,53.37782881201856,7.00935,200.5592738608,4.0428043541,129.8337536702,27.63336772967749,41.65806758062667,28.72913697934581,26.8237597603,3.4898875565,24.7247991652,21.3940056667,1.4841102688,0.0,0.0,10.4283354299,11.6551021525,0.0,78.0,2.18,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,GE,463.101,1883.979496359,1.1767147679,39.6639178063,21.3581918415,62.2896517174,16.352156441,99.1893776951,5.0131746706332345,80.77404731548378,7.125938518203712,0.0311599348349624,10.681399631675877,36.455305284034566,10.730981725456864,35.968550786230345,33.334513525,39.5198980314,12.4132559128,14.7323325308,75.23809859254146,5.459961279,104914.15074804,0.2734422436,321.22651162060004,1.65825,45.0425020711,274.52575954950004,36125.0,418.0,4208.0,31499.0,3.698977113,0.360942506,477.1982090356,36.69062906413525,34.504828320686514,5.33446,361.0256498894,5.6827273366,181.775268369,26.376683419738704,32.056997845090734,39.26488883902201,18.6515170836,9.7742758324,19.1307527118,16.0244342448,0.0,1.0176931992,3.1689872394,6.480837115,14.0203941066,9.7845584491,193.0,2.18,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,JU,70.942,84.6007989983,1.2994059858,12.9965323786,22.405627132,58.7057032505,18.8886696174,30.7222801725,7.195032245924355,91.65369416836307,2.911541817062114,0.0,1.4685090579400242,69.58619155960791,10.08946747181689,12.066989411020066,6.6940069861,48.7202107748,43.5199866478,1.0657955914,77.4871289297842,3.7931243926,56595.13769296,3.7367420503,40.2045471391,3.1871874318,14.5538205666,22.4635391407,6271.0,1154.0,1200.0,3917.0,4.7221674044,2.0069280255,568.1296249043,12.87449870252418,59.01450813871196,2.33336,155.0912218368,5.017295626,145.9953068898,31.832153690596563,46.14560161779576,20.52780586450961,9.4963161299,33.244873966,30.8309901103,15.4629739309,0.0,0.0,0.0,0.0,10.9648458629,0.0,29.0,2.39,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,ZH,1425.538,858.2614873326,3.8213693714,25.3536559531,19.5789940359,63.6669804663,16.7540254977,95.1557938126,83.8838251328881,3.208140248057789,5.817602562355186,0.3181647812457407,6.374795556767071,27.44940029985008,32.146057652991686,24.21008245877061,21.8585335099,41.655628756,30.3524226527,6.1334150814,82.5472573393,3.2922683044,92553.268342364,1.2989233147,968.533,11.982,147.08,809.471,110562.0,3907.0,13447.0,93208.0,5.4374101486,0.7614022076,497.9635447172,38.79389108603348,37.90323523945555,3.18265,257.0959174712,4.4999213477,135.0066556626,16.89793637504014,45.208433785201,36.36194299540436,11.6448257808,5.030528911,19.2682401358,29.8435988277,5.2784501544,3.2265779231,11.4851313646,0.2386951747,8.392127615,2.4500335381,633.246,2.1915090269,29.0,5.6278631092,2.2546736845,11.2881878739,7.6157866676,18.3113142571,-7.5815517286,9.9228775767,19.8370496224,44.3,2717.778,4709.319,6.7,21.8,76.5099479971,13.7166995013,6.7472445557
2015,BE,1001.281,171.4178837459,2.1921776032,14.5354800501,19.2363582251,61.07436374,19.6892780348,62.9728318025,85.1489998215571,10.617232793733182,2.902271973326978,0.1054725072185542,2.9753257780529605,15.575430448586287,55.49933473133565,16.209321905003705,6.913494891,42.5801341484,31.3315668384,19.1748041221,82.5691977955,2.4181617708,67703.716644467,1.3668724612,621.412,34.894,133.034,453.484,80154.0,11818.0,12170.0,56166.0,3.8977772897,1.3817514664,508.5455921065,28.043492937461085,43.70653894335716,4.24188,217.9208433996,5.0905534189,150.6764441874,19.543823134723368,51.99833052092446,27.18860000082921,8.6538737308,2.0662449158,19.3210129931,29.002852222,14.8786369277,4.1734758748,5.2885971913,0.3425051771,9.4102171057,3.667207483,448.046,2.1844213412,39.1,4.9420782808,2.1686164488,9.6163394517,9.5561558314,19.3141996583,-3.1678490606,10.3062869334,16.9027822222,44.57,2386.512,4919.632,5.49,22.9,67.721991463,13.6910812529,3.0333955594
2015,LU,390.349,273.1413257202,3.3735865046,17.2461054082,21.0111976718,62.3992888415,16.5895134866,50.7550935189,90.3803356068123,1.6939974521176533,2.778568991583224,0.2322104068786563,2.941019966758587,64.78569930606201,11.036337059167838,13.802385744379166,9.6322534853,53.4524782044,29.933307442,6.9819608683,81.3639378453,1.9457345499,60905.281119043,1.3349998403,234.924,14.238,55.744,164.942,30413.0,4986.0,4591.0,20836.0,6.5840935345,0.8010150184,518.338073259,22.50772181478115,49.90886116914701,2.14125,159.8569485256,3.9452332967,106.9591433944,21.682122968938558,49.758837400684186,27.31503179213149,18.3749611967,27.1255370274,11.4572298777,25.1040404283,2.1372808396,0.7455175801,6.1178235372,0.0,8.2685292221,0.2127045376,164.652,2.3262638778,34.6,5.0358628133,1.7284214566,10.4709884072,7.4159841634,31.7187070781,-3.9628974627,7.4197899752,15.973995448,44.8,1021.171,1829.244,5.96,23.6,64.1418144332,6.2784589802,2.2404566905
2015,UR,35.865,33.9200257249,1.2506351985,11.0915934755,20.814164227,60.2927645337,18.8930712394,0.0,94.05561207188876,0.6563466598847068,2.7022558494404887,0.0,1.5750981349610038,81.61749745676501,4.699898270600204,8.053577483892845,1.8552582683,24.1759568933,20.0975473802,53.8712374582,78.5705092454,1.0948499346,48732.916915304,3.6865562527,18.078,1.67,5.733,10.675,2744.0,645.0,406.0,1693.0,4.1184545989,0.7958724409,525.4811867873,9.681535730137597,55.54260985352863,1.11506,97.5881778893,2.0452189505,99.1230773541,31.825582780667965,50.41896668122791,17.259044517691912,74.2680412371,0.0,21.4680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.708,2.3855724776,44.8,4.443947567,1.3136197211,9.0835406244,9.5307303167,23.5767326733,-5.5186435755,13.41447383,11.1351151316,43.82,128.135,227.539,6.07,23.9,33.6760709383,3.7542375256,1.8491020648
2015,SZ,151.396,177.7908260328,3.1799904587,19.6081798727,20.5474385056,63.3966551296,16.0559063648,80.3290707813,89.60595593951099,2.0459517722766725,2.8192942948959394,0.4959161744788953,3.797792968593478,63.79554907319106,11.27317022350801,14.39699318016076,6.0588708168,40.5521479149,33.7345417304,19.6544395379,81.5462726558,1.6076642848,54317.263848322,0.8149642468,76.119,4.559,20.465,51.095,14142.0,1749.0,2351.0,10042.0,9.0302342655,0.8665984306,619.1416939198,16.227410091864623,56.5864406371528,1.50103,136.7275225237,1.707158524,91.4369618901,23.285575703305724,47.94231773748228,27.57909857473323,15.4751022922,20.5635942563,15.6553213033,37.9821566114,3.4450715004,1.1061551218,0.0,0.0,3.8304870962,0.0,63.232,2.3527960526,41.2,5.225312556,1.8258716047,10.2381600526,7.2636492202,31.4695340502,-3.5009564739,11.3539486052,14.521327381,47.35,321.155,605.085,5.28,21.8,36.5347393713,7.4150704131,2.6229727024
2015,OW,36.507,75.9470760781,2.5909793452,13.9507491714,21.0206261813,62.4291231819,16.5502506369,0.0,92.5552915983538,1.2924840231538797,1.87376541640178,0.0,2.779975808880115,73.9953826078228,7.250644092749356,12.098905878810186,3.8303944552,36.8627051269,40.7012536948,18.6056467231,84.3962063609,0.9489645003,58082.60227758,1.0584492655,21.656,1.842,7.204,12.61,3664.0,710.0,556.0,2398.0,10.3004291845,0.6064789705,583.9955697079,11.646280519727762,56.97015848841083,1.13249,115.0464294519,2.1043887581,74.2350823757,22.56933501418216,49.88181531673495,26.24093917428301,0.0,0.0,0.0,43.1020147106,0.0,0.0,0.0,0.0,0.0,0.0,14.932,2.4008170372,49.0,4.5165376883,1.2943736058,9.363553744,7.6836220429,34.2142857143,-4.3278133432,30.4892276282,11.5982492582,45.59,325.92,604.97,5.32,19.9,38.0174442752,2.2982140385,0.8860584245
2015,NW,41.888,173.4492753623,2.1060842434,13.0777310924,19.0412528648,62.9703017571,17.9884453782,87.4427043545,92.92175935116128,1.665821257408615,2.4021023452343817,0.0,2.645120778152738,68.82851714261407,10.710943481836486,13.935286277401245,5.3683981743,37.0173150764,33.3043541259,24.3099326233,80.2702417397,1.0035693474,58967.965377355,2.2107868335,22.691,1.374,6.49,14.827,3992.0,500.0,574.0,2918.0,4.496921893,1.2403474903,609.393035783,14.807624426403104,59.26138369219908,0.9066,124.140565317,1.8516737207,82.4355521354,22.029214370311884,50.911304118963024,26.26332412159495,35.202020202,0.0,0.0,45.2300785634,0.0,0.0,0.0,0.0,19.5679012346,0.0,17.904,2.3025580876,39.2,5.1753881541,1.7251293847,9.3923710945,7.3557600153,27.7586206897,-3.4486016629,16.590072999,12.7942405063,47.33,122.716,203.047,5.25,21.4,30.227972297,5.1221623701,0.913813005
2015,GL,39.593,58.1659786393,2.5512847078,22.2210996893,19.6979264011,61.9149849721,18.3870886268,0.0,87.2936695084346,0.7654643267428501,6.297236834149586,0.0,1.2295051393675556,34.826773081806635,35.479775077090515,15.031138521071409,2.910709075,30.0320980449,30.8257951561,36.231397724,84.0392230813,2.2538550827,58570.874092819,2.6152358228,21.524,1.055,8.163,12.306,3302.0,401.0,619.0,2282.0,3.2004876934,1.5679361692,564.5304681348,13.721500254358784,55.95430791287056,1.99649,146.4905412573,3.7566585489,117.5544209911,29.364149536691876,50.65147158021799,17.289736216139453,0.0,0.0,24.5584114996,0.0,61.7127542941,0.0,0.0,0.0,0.0,0.0,17.003,2.2623066518,50.6,4.3565259239,1.7476760974,9.9288265242,8.6623945695,17.1462125661,-3.9298049099,23.6333620817,17.796744186,48.49,60.68,127.089,6.29,21.0,34.9259569712,9.72846656,2.6924737738
2015,ZG,118.118,570.3428295509,4.4321648026,25.8580402648,20.4871399787,63.5593220339,15.9535379874,96.3350209113,84.68876280242665,2.6550501762109984,4.420260647588338,0.2011676019801775,8.424022571543732,54.37633708492233,14.217798861087855,19.609545365289016,13.8488605898,43.4190683646,27.341655496,15.3904155496,80.9123679616,2.2658745996,125138.2269132,-0.3054882541,104.281,1.863,19.645,82.773,17120.0,608.0,1637.0,14875.0,8.3722925155,0.3880509591,624.2333261849,26.811206000063027,46.221598966375694,1.66931,201.4934218324,4.2935261267,96.0754878833,15.074740009001966,43.99237201809869,39.71762253334281,19.2297176096,24.2913589597,5.2717442433,28.3119705469,0.0,0.0,6.7902265665,0.0,15.3631231774,0.0,46.352,2.3101807613,34.7,5.1215843677,1.9514855577,10.720387911,6.5106330398,27.4971075974,-6.0204914317,13.7163089981,18.3746655232,46.47,134.658,307.454,5.05,27.2,53.5106154836,9.4702980914,3.1481878619
