Referenz-ID,HRM 2,in 1000 CHF,Rechnung 2018,Budget 2019,Rechnung 2019,Budget 2020,Kanton,Compte,Compte.1
HRM2_KZ18_17,HRM2-Tabelle 18.17,Laufende Einnahmen,87840543.23718001,86124791.79953001,89806131.46820998,88847972.45074998,HRM2_KT_alle,,
HRM2_KZ18_12,HRM2-Tabelle 18.12,Gesamteinnahmen,89144545.84827998,87534323.47129002,91242441.65688,90053370.27722998,HRM2_KT_alle,,
HRM2_KZ18_15,HRM2-Tabelle 18.15,Laufende Ausgaben,80814709.01693,82438015.48317002,82441296.89908,85423208.74057001,HRM2_KT_alle,,
HRM2_KZ18_11,HRM2-Tabelle 18.11,Gesamtausgaben,86736397.72302,89719202.5766,88738793.48062001,92494461.91932,HRM2_KT_alle,,
HRM2_KZEFRLZ,,Ergebnis Finanzrechnung Laufende Zahlungen,7025834.220249997,3686776.3163600015,7364834.569129992,3424763.7101799976,HRM2_KT_alle,,
HRM2_KZEFRG,,Ergebnis Finanzrechnung Gesamt,2408148.1252599964,-2184879.105309999,2503648.1762599936,-2441091.642090003,HRM2_KT_alle,,
HRM2_ER0030,30,Personalaufwand,1591412.1184,1652946.81,1627394.00158,1691499.86,HRM2_KT_AG,,
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,376240.65035,427424.3518,393083.13309,427038.4628,HRM2_KT_AG,,
HRM2_ER0314,davon 314,baulicher und betrieblicher Unterhalt,34220.82362,37734.081,35324.1598,39257.9,HRM2_KT_AG,,
HRM2_ER0318,davon 3180,Wertberichtigungen auf Forderungen,-347.27107,1462.0,6514.35368,1472.0,HRM2_KT_AG,,
HRM2_neu_ER0033,33,Abschreibungen VV,158844.00337,169602.13879,191283.42486,189745.31546,HRM2_KT_AG,,
HRM2_ER0330,330,Abschreibungen Sachanlagen VV,158844.00337,169602.13879,191283.42486,189745.31546,HRM2_KT_AG,,
HRM2_ER0332,332,Abschreibungen Immaterielle Anlagen VV,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0339,339,Abtragung Bilanzfehlbetrag,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,277819.4991,40787.3,35788.16852,36272.925,HRM2_KT_AG,,
HRM2_ER0350,350,Einlagen in Fonds und Spezialfinanzierungen im FK,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0351,351,Einlagen in Fonds und Spezialfinanzierungen im EK,132819.4991,40787.3,35788.16852,36272.925,HRM2_KT_AG,,
HRM2_ER0036,36,Transferaufwand,2468926.54291,2587021.515,2521447.79698,2671028.638,HRM2_KT_AG,,
HRM2_ER3634,davon 3634,Beiträge an öffentliche Unternehmungen,683925.41401,704591.66,690322.01324,710105.344,HRM2_KT_AG,,
HRM2_ER3635,davon 3635,Beiträge an private Unternehmungen,200076.6052,221424.1,198532.261,231732.236,HRM2_KT_AG,,
HRM2_neu_ER0364,364,Wertberichtigungen Darlehen VV,1870.78411,1987.5,197.23675,156.6,HRM2_KT_AG,,
HRM2_neu_ER0365,365,Wertberichtigungen Beteiligungen VV,1181.585,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_neu_ER0366,366,Abschreibungen Investitionsbeiträge,21190.66929,39989.3,24240.60999,66834.97,HRM2_KT_AG,,
HRM2_ER0037,37,Durchlaufende Beiträge,280253.82032,290272.3,303620.92332,316928.8,HRM2_KT_AG,,
HRM2_ER3704,davon 3704,Durchlaufende Beiträge an öffentliche Unternehmungen,87259.2212,96754.0,101465.27635,120732.0,HRM2_KT_AG,,
HRM2_ER3705,davon 3705,Durchlaufende Beiträge an private Unternehmungen,147296.43976,144542.0,160196.90621,145613.0,HRM2_KT_AG,,
HRM2_ER0039,39,Interne Verrechungen,425417.84453,241824.891,237174.37713,245787.061,HRM2_KT_AG,,
HRM2_TOTBA,,Total Betrieblicher Aufwand (ohne SG 39),5153496.63445,5168054.41559,5072617.44835,5332514.00126,HRM2_KT_AG,,
HRM2_neu_ER0040,40,Fiskalertrag,2450341.92394,2447958.0,2550698.46957,2508376.0,HRM2_KT_AG,,
HRM2_neu_ER0400,400,Direkte Steuern natürliche Personen,1807520.88455,1802600.0,1903197.22056,1887600.0,HRM2_KT_AG,,
HRM2_neu_ER0401,401,Direkte Steuern juristische Personen,389652.2707,401000.0,381872.4611,372100.0,HRM2_KT_AG,,
HRM2_ER0402,402 + 403,Übrige direkte Steuer; Besitz- und Aufwandsteuern,253168.76869,244358.0,265628.78791,248676.0,HRM2_KT_AG,,
HRM2_neu_ER4021,4021,Grundsteuern,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_neu_ER4022,4022,Vermögensgewinnsteuern,31586.3712,30400.0,40861.29615,30200.0,HRM2_KT_AG,,
HRM2_neu_ER4023,4023,Vermögensverkehrssteuern,45628.7771,48466.216,48466.216,43000.0,HRM2_KT_AG,,
HRM2_ER0041,41,Regalien und Konzessionen,345546.06211,125195.51,177860.2044,125144.0,HRM2_KT_AG,,
HRM2_ER0042,42,Entgelte,337444.71438,295677.921,322074.71804,302228.321,HRM2_KT_AG,,
HRM2_neu_ER0043,43,Verschiedene Erträge,475.02878,589.5,1419.85087,413.25,HRM2_KT_AG,,
HRM2_ER0430,430,Verschiedene Erträge,410.61011,560.0,1267.34921,369.0,HRM2_KT_AG,,
HRM2_ER0431,431,Aktivierung Eigenleistung,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0432,432,Bestandesveränderungen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0439,439,Übriger Ertrag,64.41867,29.5,152.50166,44250.0,HRM2_KT_AG,,
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,73380.13655,62462.84727,52429.916,98413.71187,HRM2_KT_AG,,
HRM2_ER0450,450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,13567.46062,23461.9,10276.87031,15030.142,HRM2_KT_AG,,
HRM2_ER0451,451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,59812.67593,39000.94727,42153.04569,83383.56987,HRM2_KT_AG,,
HRM2_ER0046,46,Transferertrag,1706998.56283,1782602.62075,1770647.10312,1912536.25875,HRM2_KT_AG,,
HRM2_ER0466,davon 466,Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0047,47,Durchlaufende Beiträge,280253.82032,290272.3,303620.92332,316928.8,HRM2_KT_AG,,
HRM2_ER0049,49,Interne Verrechnungen,425417.84453,241824.891,237174.37713,245787.061,HRM2_KT_AG,,
HRM2_TOTBE,,Total Betrieblicher Ertrag (ohne SG 49),5194440.24891,5004758.699019999,5178751.185320001,5264040.34162,HRM2_KT_AG,,
HRM2_ERGBT,,Ergebnis aus betrieblicher Tätigkeit,40943.61445999984,-163295.7165700011,106133.7369700009,-68473.6596400002,HRM2_KT_AG,,
HRM2_neu_ER0034,34,Finanzaufwand,17586.76407,15454.0,16846.75354,13307.08,HRM2_KT_AG,,
HRM2_ER0340,340,Zinsaufwand,15437.89675,14954.0,14939.10006,11971.413,HRM2_KT_AG,,
HRM2_neu_ER3401,3401,Verzinsung kurzfristige Finanzverbindlichkeiten,11528.3114,11376.0,10550.01647,8392.913,HRM2_KT_AG,,
HRM2_neu_ER3406,3406,Verzinsung langfristige Finanzverbindlichkeiten,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0341,341,Realisierte Kursverluste,3.60954,0.0,535.71754,535.667,HRM2_KT_AG,,
HRM2_ER0342,342,Kapitalbeschaffungs- und Verwaltungskosten,501.91509,500.0,471.78026,500.0,HRM2_KT_AG,,
HRM2_ER0343,343,Liegenschaftenaufwand FV,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0344,344,Wertberichtigungen Anlagen FV,1183.619,0.0,120.49522,0.0,HRM2_KT_AG,,
HRM2_ER0349,349,Verschiedener Finanzaufwand,459.72369,0.0,779.66046,300.0,HRM2_KT_AG,,
HRM2_neu_ER0044,44,Finanzertrag,175343.31585,159632.58345,133073.99288,139001.9287,HRM2_KT_AG,,
HRM2_ER0440,440,Zinsertrag,4874.26047,4998.3,4945.36025,4496.0,HRM2_KT_AG,,
HRM2_ER0441,441,Realisierte Gewinne FV,3668.7434,2773.429,6901.1986,2000.0,HRM2_KT_AG,,
HRM2_ER0442,442,Beteiligungsertrag FV,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_neu_ER4420,4420,Dividenden auf Beteiligungen FV,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0443,443,Liegenschaftenertrag FV,2456.79261,2400.7935,2321.50939,2389.3715,HRM2_KT_AG,,
HRM2_ER0444,444,Wertberichtigungen Anlagen FV,1626.394,0.0,652.223,0.0,HRM2_KT_AG,,
HRM2_ER0445,445,Finanzertrag aus Darlehen und Beteiligungen VV,3468.13907,3275.1,1800.30241,1428.0,HRM2_KT_AG,,
HRM2_ER0446,446,Finanzertrag von öffentlichen Unternehmungen,134765.49955,123785.3,93973.53805,105972.8,HRM2_KT_AG,,
HRM2_ER0447,447,Liegenschaftenertrag VV,20934.53952,20859.66095,20236.30563,20454.1822,HRM2_KT_AG,,
HRM2_ER0448,448,Erträge von gemieteten Liegenschaften,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0449,449,übriger Finanzertrag,3548.94723,1540.0,2243.55555,2261.575,HRM2_KT_AG,,
HRM2_ER4490,davon 4490,Aufwertungen Verwaltungsvermögen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ERGFI,,Ergebnis aus Finanzierung,157756.55178,144178.58345,116227.23934,125694.84869999999,HRM2_KT_AG,,
HRM2_ERGOP,,Operatives Ergebnis,198700.16623999985,-19117.13312000109,222360.9763100009,57221.189059999786,HRM2_KT_AG,,
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,263065.12438,43862.842,277124.69202,40805.479,HRM2_KT_AG,,
HRM2_ER0380,380,a.o. Personalaufwand,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0381,381,a.o. Sach- und Betriebsaufwand,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0383,383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_neu_ER0384,384,a.o. Finanzaufwand ,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER3840,3840,a.o. Finanzaufwand (Geldwirksam),0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER3841,3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0386,386,a.o.Transferaufwand (Geldwirksam),0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0387,387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0389,389,Einlagen in das Eigenkapital,408065.12438,43862.842,277124.69202,40805.479,HRM2_KT_AG,,
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,41204.94005,56503.832,38415.35406,36749.7,HRM2_KT_AG,,
HRM2_ER4800,4800 + 4801,a.o. Direkte Steuern natürliche und juristische Personen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER4803,4802 + 4803,a.o. übrige direkte Steuern; a.o. Besitz- und Aufwandsteuern,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0481,481,"a.o. Regalien, Konzessionen",0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0482,482,a.o. Entgelte,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0483,483,a.o. verschiedene Erträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0484,484,a.o. Finanzerträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0485,485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0486,486,a.o. Transfererträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0487,487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ER0489,489,Entnahmen aus dem Eigenkapital,41204.94005,56503.832,38415.35406,36749.7,HRM2_KT_AG,,
HRM2_ER4895,davon 4895,Entnahmen aus Aufwertungsreserven,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_ERGAO,,Ausserordentliches Ergebnis,-221860.18433,12640.990000000005,-238709.33796000003,-4055.7790000000023,HRM2_KT_AG,,
HRM2_ERGER,,Gesamtergebnis Erfolgsrechung,-23160.018090000143,-6476.143120001085,-16348.361649999133,53165.410059999784,HRM2_KT_AG,,
HRM2_ER0003,3,Aufwand,5859566.36743,5469196.14859,5603763.27104,5632413.62126,HRM2_KT_AG,,
HRM2_ER0004,4,Ertrag,5836406.34934,5462720.005469999,5587414.909390001,5685579.03132,HRM2_KT_AG,,
HRM2_IR0050,50,Sachanlagen,201403.6721,227780.26543,221763.41771,256276.303,HRM2_KT_AG,,
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,1.1609,0.0,25.848,0.0,HRM2_KT_AG,,
HRM2_IR0052,52,Immaterielle Anlagen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0054,54,Darlehen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0056,56,Eigene Investitionsbeiträge,33499.29364,52184.3,49288.78435,88367.97,HRM2_KT_AG,,
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,4074.9174,2824.5,4982.1137,3478.64,HRM2_KT_AG,,
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0580,580,a.o. Investitionen für Sachanlagen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0582,582,a.o. Investitionen für immaterielle Anlagen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0584,584,a.o. Investitionen für Darlehen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0585,585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0586,586,a.o. eigene Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0589,589,Übrige a.o. Investitionen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0005,5,Investitionsausgaben gesamt,238979.04403999998,282789.06543,276060.16376,348122.91300000006,HRM2_KT_AG,,
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,1349.772,1833.571,2019.934,621.767,HRM2_KT_AG,,
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,1.1609,0.0,25.848,0.0,HRM2_KT_AG,,
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,76678.53917,76051.69876,69856.5949,86472.37648,HRM2_KT_AG,,
HRM2_IR0064,64,Rückzahlung von Darlehen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,699.80463,325.0,528.45262,127.5,HRM2_KT_AG,,
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,4074.9174,2824.5,4982.1137,3478.64,HRM2_KT_AG,,
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0680,680 + 682 + 689,"a.o. Investitionseinnahmen für Sachanlagen, immaterielle Anlagen und übrige Anlagen",0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0683,683 bis 686,a.o. Investitionsbeiträge für eigene Rechnung; Rückzahlungen von Darlehen; Übertragung von Beteiligungen; Rückzahlung von eigenen Beiträgen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_IR0006,6,Investitionseinnahmen gesamt,82804.19410000001,81034.76976,77412.94322,90700.28348000001,HRM2_KT_AG,,
HRM2_IRNI,HRM2-Tabelle 18.19,Nettoinvestition,156174.84994,201754.29567000002,198647.22054000004,257422.62952000002,HRM2_KT_AG,,
HRM2_IRNIDB,Nettoinv. II,Nettoinvestition ohne Darlehen und Beteiligungen,156174.84994,201754.29567000002,198647.22054000004,257422.62952000002,HRM2_KT_AG,,
HRM2_BI0010,10,Finanzvermögen,1742261.2789500002,0.0,1884747.25568,0.0,HRM2_KT_AG,,
HRM2_BIUV,10 kf. FV,Umlaufvermögen (kurzfristiges Finanzvermögen),1702208.3748,0.0,1847469.2865799998,0.0,HRM2_KT_AG,,
HRM2_BI0100,100+101,"Flüssige Mittel, Forderungen",1298018.0526700001,0.0,1418819.8066999998,0.0,HRM2_KT_AG,,
HRM2_BI0102,102,Kurzfr. Finanzanlagen,0.0,0.0,20000.0,0.0,HRM2_KT_AG,,
HRM2_BI0104,104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),399566.37805,0.0,404063.16084,0.0,HRM2_KT_AG,,
HRM2_BI0106,106,Vorräte und angefangene Arbeiten,4623.94408,0.0,4586.31904,0.0,HRM2_KT_AG,,
HRM2_BIAVFV,10 lf. FV,Anlagevermögen FV (langfristiges Finanzvermögen),40052.90415,0.0,37277.9691,0.0,HRM2_KT_AG,,
HRM2_BI0107,107,Langfristige Finanzanlagen FV,22506.40915,0.0,22784.864100000003,0.0,HRM2_KT_AG,,
HRM2_BI0108,108,Sachanlagen FV,17546.495000000003,0.0,14493.105,0.0,HRM2_KT_AG,,
HRM2_BI0109,109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI0014,14,Verwaltungsvermögen,1824724.43152,0.0,1783113.7832,0.0,HRM2_KT_AG,,
HRM2_BI0140,140+142,"Sachanlagen, Immaterielle Anlagen",843620.7380900001,0.0,825570.1764400001,0.0,HRM2_KT_AG,,
HRM2_BI0144,144,Darlehen,205476.19743,0.0,181916.01076,0.0,HRM2_KT_AG,,
HRM2_BI0145,145,Beteiligungen / Grundkapitalien,775627.496,0.0,775627.596,0.0,HRM2_KT_AG,,
HRM2_BI0146,146,Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI1480,1480+1482,"Kum. zusätzliche Abschreibungen Sachanlagen, Immaterielle Anlagen (negative Vorzeichen)",0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI1484,1484,Kum. zusätzliche Abschreibungen Darlehen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI1485,1485,Kum. zusätzliche Abschreibungen Beteiligungen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI1486,1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI1489,1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI0001,1,Aktiven,3566985.7104700003,0.0,3667861.03888,0.0,HRM2_KT_AG,,
HRM2_BI0020,20,Fremdkapital,2829173.67612,0.0,2715695.46932,0.0,HRM2_KT_AG,,
HRM2_BIKFK,20 kf. FK,Kurzfristiges Fremdkapital,1539197.6228900002,0.0,1586687.43509,0.0,HRM2_KT_AG,,
HRM2_BI0200,200,Laufende Verbindlichkeiten,625950.8531400001,0.0,650952.34727,0.0,HRM2_KT_AG,,
HRM2_BI0201,201,Kurzfristige Finanzverbindlichkeiten,185000.0,0.0,150000.0,0.0,HRM2_KT_AG,,
HRM2_BI2016,davon 2016,derivative Finanzinstrumente,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI0204,204,Passive Rechnungsabgrenzungen (Transit. Passiven),720047.65615,0.0,770350.11972,0.0,HRM2_KT_AG,,
HRM2_BI0205,205,Kurzfristige Rückstellungen,8199.1136,0.0,15384.9681,0.0,HRM2_KT_AG,,
HRM2_BILFK,20 lf. FK,Langfristiges Fremdkapital,1289976.05323,0.0,1129008.03423,0.0,HRM2_KT_AG,,
HRM2_BI0206,206,Langfristige Finanzverbindlichkeiten,1150000.0,0.0,1000000.0,0.0,HRM2_KT_AG,,
HRM2_BI2066,davon 2066,Langfristige derivative Finanzinstrumente,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI2068,davon 2068,passivierte Investitionsbeiträge,0.0,0.0,0.0,0.0,HRM2_KT_AG,,
HRM2_BI0208,208,Langfristige Rückstellungen,69657.3599,0.0,68966.21121,0.0,HRM2_KT_AG,,
HRM2_BI0209,209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,70318.69333,0.0,60041.82302,0.0,HRM2_KT_AG,,
HRM2_BI0029,29,Eigenkapital,737812.0343500001,0.0,952165.56956,0.0,HRM2_KT_AG,,
HRM2_BI0299,davon 299,Bilanzüberschuss (- Bilanzfehlbetrag),0.0,0.0,-161650.17362,0.0,HRM2_KT_AG,,
HRM2_BI0002,2,Passiven,3566985.7104700003,0.0,3667861.03888,0.0,HRM2_KT_AG,,
HRM2_KZ18_23,HRM2-Tabelle 18.23,Selbstfinanzierung,731226.5705599999,170786.25839999894,421440.5004300009,251817.28764999978,HRM2_KT_AG,,
HRM2_KZ18_8,HRM2-Tabelle 18.8,Selbstfinanzierungsanteil,0.14367271777099255,0.03503941102263606,0.0841500224395498,0.04951074904629611,HRM2_KT_AG,,
HRM2_KZ18_2_1,HRM2-Tabelle 18.2,Selbstfinanzierungsgrad inkl. Darlehen und Beteiligungen der Investitionsrechnung,4.682101957139233,0.8465061813570798,2.121552465140778,0.9782251394119772,HRM2_KT_AG,,
HRM2_KZ18_2_2,HRM2-Tabelle 18.2,Selbstfinanzierungsgrad ohne Darlehen und Beteiligungen der Investitionsrechnung,4.682101957139233,0.8465061813570798,2.121552465140778,0.9782251394119772,HRM2_KT_AG,,
HRM2_KZFEI,Nettoinvestition - Selbstfinanzierung,Finanzierungsergebnis inkl. Darlehen und Beteiligungen der Investitionsrechnung,575051.7206199999,-30968.037270001078,222793.27989000085,-5605.341870000237,HRM2_KT_AG,,
HRM2_KZFEO,Nettoinvestition ohne Darl./Bet. - Selbstfin.,Finanzierungsergebnis ohne Darlehen und Beteiligungen der Investitionsrechnung,575051.7206199999,-30968.037270001078,222793.27989000085,-5605.341870000237,HRM2_KT_AG,,
HRM2_KZ18_10,HRM2-Tabelle 18.10,Bruttoschulden,1960950.8531400003,0.0,1800952.34727,0.0,HRM2_KT_AG,,
HRM2_KZ18_4,HRM2-Tabelle 18.4,Bruttoverschuldungsanteil,0.38529116669024666,0.0,0.3596004187559143,0.0,HRM2_KT_AG,,
HRM2_KZ18_20,HRM2-Tabelle 18.20,Nettoschulden I,1086912.3971699998,0.0,830948.2136400002,0.0,HRM2_KT_AG,,
HRM2_KZ18_21,HRM2-Tabelle 18.21,Nettoschulden II,105808.70374000003,0.0,-126595.39312000002,0.0,HRM2_KT_AG,,
HRM2_KZ18_7_1,HRM2-Tabelle 18.7,Nettoschuld I in Fr. je Einwohner,1602.62633262411,0.0,1212.3126905973531,0.0,HRM2_KT_AG,,
HRM2_KZ18_7_2,HRM2-Tabelle 18.7,Nettoschuld II in Fr. je Einwohner,156.01240290943625,0.0,-184.69646980555103,0.0,HRM2_KT_AG,,
HRM2_KZ18_1,HRM2-Tabelle 18.1,Nettoverschuldungsquotient,0.4435758073397002,0.0,0.3257728122525131,0.0,HRM2_KT_AG,,
HRM2_KZSG29,SG 29,Eigenkapital,737812.0343500001,0.0,952165.56956,0.0,HRM2_KT_AG,,
HRM2_KZSG299,SG 299  in % Laufender Aufwand,Eigenkapitaldeckungsgrad,0.0,0.0,-0.03247861331490683,0.0,HRM2_KT_AG,,
HRM2_KZ18_6,HRM2-Tabelle 18.6,Kapitaldienstanteil,0.038048835113214836,0.04545121684283044,0.045069050686194156,0.051947778987199184,HRM2_KT_AG,,
HRM2_KZSG44,SG 44 - SG 34,Ergebnis aus Finanzierung,157756.55178,144178.58345,116227.23934,125694.84869999999,HRM2_KT_AG,,
HRM2_KZSG10,Ertrag FV in % SG 10,Bruttorendite des Finanzvermögens,0.007247013196326881,0.0,0.007863277792466115,0.0,HRM2_KT_AG,,
HRM2_KZ18_22,HRM2-Tabelle 18.22,Nettozinsaufwand,10563.636279999999,9955.7,9993.739810000001,7475.4130000000005,HRM2_KT_AG,,
HRM2_KZ18_3,HRM2-Tabelle 18.3,Zinsbelastungsanteil,0.0020755623427763884,0.002042564007117214,0.0019954736870530167,0.0014697692144744214,HRM2_KT_AG,,
HRM2_KZ18_9,HRM2-Tabelle 18.9,Bruttoinvestitionen,234904.12663999997,279964.56543,271078.05006000004,344644.27300000004,HRM2_KT_AG,,
HRM2_KZ18_13,HRM2-Tabelle 18.13,Investitionseinnahmen,78729.2767,78210.26976,72430.82952,87221.64348000001,HRM2_KT_AG,,
HRM2_KZ18_5,HRM2-Tabelle 18.5,Investitionsanteil,0.05036547795766185,0.0569106260438149,0.05648898621929531,0.06785598706544897,HRM2_KT_AG,,
HRM2_KZ18_24,HRM2-Tabelle 18.24,Ständige Wohnbevölkerung am Jahresende ,678207.0,686906.0,685424.0,692769.0,HRM2_KT_AG,,
HRM2_KZ18_18,HRM2-Tabelle 18.18,Laufender Ertrag,5089529.74444,4874118.982469999,5008204.254880001,5086113.47032,HRM2_KT_AG,,
HRM2_KZ18_16,HRM2-Tabelle 18.16,Laufender Aufwand,5049673.581569999,5062838.254380001,4977126.703430001,5218637.596720001,HRM2_KT_AG,,
HRM2_KZGA,,Gesamtaufwand,5284577.70821,5342802.819810001,5248204.753490001,5563281.869720001,HRM2_KT_AG,,
HRM2_KZ18_14,HRM2-Tabelle 18.14,Kapitaldienst,193650.67805,221534.63879,225715.01141,264212.29846,HRM2_KT_AG,,
HRM2_KZ18_17,HRM2-Tabelle 18.17,Laufende Einnahmen,5014523.21389,4811656.135199999,4955122.11588,5031905.50845,HRM2_KT_AG,,
HRM2_KZ18_12,HRM2-Tabelle 18.12,Gesamteinnahmen,5093252.4905900005,4889866.404959999,5027552.945400001,5119127.15193,HRM2_KT_AG,,
HRM2_KZ18_15,HRM2-Tabelle 18.15,Laufende Ausgaben,4429086.6894000005,4639407.876800001,4527698.98955,4734410.4708,HRM2_KT_AG,,
HRM2_KZ18_11,HRM2-Tabelle 18.11,Gesamtausgaben,4663990.816040001,4919372.442230001,4798777.03961,5079054.7438,HRM2_KT_AG,,
HRM2_KZEFRLZ,,Ergebnis Finanzrechnung Laufende Zahlungen,585436.5244899997,172248.25839999877,427423.12633000035,297495.0376499994,HRM2_KT_AG,,
HRM2_KZEFRG,,Ergebnis Finanzrechnung Gesamt,429261.67454999965,-29506.037270002067,228775.90579000022,40072.408129999414,HRM2_KT_AG,,
HRM2_ER0030,30,Personalaufwand,25382.661010000003,26372.0,26114.0,27321.0,HRM2_KT_AI,,
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,15847.62855,17296.8,15608.7,18434.0,HRM2_KT_AI,,
